S-17A Kardi 3 0.16198347107438016 S:69, I:14, D:15

S-17A Google 4 0.28976377952755905 S:102, I:3, D:79
S-17A Kardi 4 0.13858267716535433 S:57, I:8, D:23

S-17A Google 5 0.29153605015673983 S:40, I:1, D:52
S-17A Kardi 5 0.14106583072100312 S:27, I:7, D:11

S-17A Google 6 0.35019455252918286 S:55, I:6, D:29
S-17A Kardi 6 0.17898832684824903 S:34, I:8, D:4

S-17A Google 7 0.33675564681724846 S:110, I:6, D:48
S-17A Kardi 7 0.16427104722792607 S:54, I:13, D:13

S-17A Google 8 0.29385964912280704 S:31, I:5, D:31
S-17A Kardi 8 0.12280701754385964 S:19, I:4, D:5

S-17A Google 9 0.24671916010498687 S:49, I:4, D:41
S-17A Kardi 9 0.14698162729658792 S:36, I:6, D:14

S-17A Google 10 0.1828358208955224 S:52, I:7, D:39
S-17A Kardi 10 0.10634328358208955 S:36, I:8, D:13

S-17A Google 11 0.19047619047619047 S:11, I:0, D:5
S-17A Kardi 11 0.17857142857142858 S:10, I:2, D:3

S-25A - reference trasncripts empty

S-15C Google 0 0.30638297872340425 S:38, I:2, D:32
S-15C Kardi 0 0.20851063829787234 S:30, I:15, D:4

S-15C Google 1 0.2578125 S:34, I:3, D:29
S-15C Kardi 1 0.19921875 S:29, I:13, D:9

S-15C Google 2 0.3015075376884422 S:36, I:5, D:19
S-15C Kardi 2 0.22613065326633167 S:21, I:17, D:7

S-15C Google 3 0.26146788990825687 S:27, I:4, D:26
S-15C Kardi 3 0.1926605504587156 S:28, I:11, D:3

S-15C Google 4 0.17817371937639198 S:37, I:4, D:39
S-15C Kardi 4 0.14253897550111358 S:37, I:18, D:9

S-15C Google 5 0.30678466076696165 S:55, I:6, D:43
S-15C Kardi 5 0.1887905604719764 S:38, I:13, D:13

S-15C Google 6 0.4090909090909091 S:3, I:4, D:2
S-15C Kardi 6 0.7272727272727273 S:5, I:8, D:3

S-15C Google 7 0.5656565656565656 S:25, I:13, D:18
S-15C Kardi 7 0.42424242424242425 S:9, I:30, D:3

S-15C Google 8 0.1958762886597938 S:29, I:7, D:21
S-15C Kardi 8 0.18213058419243985 S:25, I:19, D:9

S-1A - reference trasncripts empty

S-24D Google 0 0.4805194805194805 S:58, I:0, D:53
S-24D Kardi 0 0.2857142857142857 S:48, I:9, D:9

S-24D Google 1 0.38823529411764707 S:50, I:1, D:48
S-24D Kardi 1 0.21176470588235294 S:30, I:8, D:16

S-24D Google 2 0.42032967032967034 S:87, I:10, D:56
S-24D Kardi 2 0.25 S:57, I:15, D:19

S-24D Google 3 0.3717948717948718 S:94, I:5, D:75
S-24D Kardi 3 0.25854700854700857 S:80, I:15, D:26

S-24D Google 4 0.3873581847649919 S:124, I:2, D:113
S-24D Kardi 4 0.22042139384116693 S:71, I:40, D:25

S-24D Google 5 0.42736842105263156 S:119, I:5, D:79
S-24D Kardi 5 0.2463157894736842 S:64, I:21, D:32

S-24D Google 6 0.4358974358974359 S:16, I:0, D:18
S-24D Kardi 6 0.19230769230769232 S:8, I:2, D:5

S-24D Google 7 0.52 S:18, I:6, D:2
S-24D Kardi 7 0.42 S:6, I:14, D:1

S-24D Google 8 0.24074074074074073 S:5, I:0, D:8
S-24D Kardi 8 0.24074074074074073 S:3, I:5, D:5

S-24D Google 9 0.5174825174825175 S:51, I:0, D:23
S-24D Kardi 9 0.3706293706293706 S:21, I:27, D:5

S-24D Google 10 0.4657534246575342 S:18, I:0, D:16
S-24D Kardi 10 0.1917808219178082 S:7, I:5, D:2

S-24D Google 11 0.49473684210526314 S:21, I:5, D:21
S-24D Kardi 11 0.35789473684210527 S:18, I:9, D:7

S-31C - reference trasncripts empty

Google has a mean of: 0.3830513171665368 and standard deviation of 0.017408636028299628.
	substitution mean: 41.84189723320158
	insertion mean: 2.197628458498024
	deletion mean: 42.466403162055336
Kaldi has a mean of: 0.2737378461672315 and standard deviation of 0.015071917712097562.
	substitution mean: 32.88537549407115
	insertion mean: 10.553359683794467
	deletion mean: 14.75889328063241

Performing two statistics test.
Ttest_indResult(statistic=9.628579988587301, pvalue=2.954628641454008e-20)

We can see from above that the mean of WER for Google is 0.3830513171665368 and the mean of WER for Kaldi is 0.2737378461672315. Also, the mean of WER for Kaldi is 0.2737378461672315 and the standard deviation is 0.015071917712097562. The double t-test performed to show its significance in difference have produced very small p-value. This shows that the statistical test have demonstrated the mean of WER is significantly different for population of Google and Kaldi. The fact that Kaldi have lower mean WER than Google shows Kaldi is the better speech recognizer than Google. It has lower error rate.
If one looks at WER line by line, almost always Kaldi has smaller WER than Google. However the error rate in substituion, insertion and deletion varies for each line for both Kaldi and Google. Kaldi have more insertion error than Google (10.553359683794467 vs 2.197628458498024), whereas Google have more more substitution and deletion error than Kaldi (41.84189723320158, 42.466403162055336 vs 32.88537549407115, 14.75889328063241)  
